10,8569,7347,11338,10180,24850,28894,5065,5631,12704,11144,25449,7819,12546,4537,6160,27721,10090,11030,22075,22919,15430,18319,7125,27744,2528,22236,5136,20970,1560,
1.000000,100.000000,0.425287,0.457447,0.436782,0.462366,0.446602,0.454545,0.440860,0.435644,0.461538,0.463918,0.465116,0.450980,0.462366,0.465347,0.447619,0.452381,0.441176,0.444444,0.444444,0.461538,0.455696,0.453333,0.454545,0.450980,0.440367,0.425743,0.447059,0.460674,0.435897,0.450000,0.449823,
1.000000,110.000000,0.425287,0.457447,0.436782,0.462366,0.445545,0.458824,0.439560,0.435644,0.461538,0.463158,0.465116,0.450980,0.466667,0.465347,0.449541,0.452381,0.444444,0.444444,0.443038,0.461538,0.455696,0.453333,0.454545,0.450000,0.436364,0.424242,0.447059,0.459770,0.435897,0.450000,0.449885,
1.000000,120.000000,0.425287,0.455556,0.436782,0.462366,0.450980,0.456790,0.439560,0.434343,0.461538,0.463158,0.465116,0.450980,0.465116,0.465347,0.449541,0.452381,0.448980,0.444444,0.450000,0.460674,0.454545,0.453333,0.453488,0.450000,0.435185,0.424242,0.447059,0.459770,0.435897,0.450000,0.450082,
1.000000,130.000000,0.425287,0.455556,0.436782,0.462366,0.454545,0.456790,0.438202,0.434343,0.471910,0.463158,0.465116,0.450980,0.465116,0.465347,0.449541,0.452381,0.447917,0.442308,0.448718,0.460674,0.453333,0.453333,0.454545,0.450000,0.436893,0.434343,0.447059,0.459770,0.435897,0.450000,0.450740,
1.000000,140.000000,0.425287,0.455556,0.436782,0.462366,0.453608,0.455696,0.438202,0.434343,0.460674,0.463158,0.465116,0.450980,0.465116,0.465347,0.444444,0.452381,0.437500,0.442308,0.447368,0.455556,0.448718,0.452055,0.454545,0.450000,0.436893,0.434343,0.447059,0.458824,0.435897,0.450000,0.449337,
1.000000,150.000000,0.425287,0.455556,0.436782,0.462366,0.453608,0.456790,0.438202,0.434343,0.456522,0.463158,0.463415,0.450980,0.465116,0.465347,0.444444,0.452381,0.437500,0.442308,0.445946,0.460674,0.453333,0.452055,0.453488,0.450000,0.435644,0.434343,0.447059,0.464286,0.434211,0.450000,0.449505,
1.000000,160.000000,0.431818,0.455556,0.436782,0.462366,0.453608,0.454545,0.438202,0.434343,0.466667,0.463158,0.457831,0.450980,0.465116,0.465347,0.443396,0.452381,0.437500,0.442308,0.445946,0.459770,0.453333,0.452055,0.453488,0.450000,0.435644,0.434343,0.447059,0.464286,0.432432,0.450000,0.449675,
1.000000,170.000000,0.431818,0.455556,0.436782,0.462366,0.453608,0.454545,0.438202,0.434343,0.466667,0.463158,0.457831,0.450980,0.465116,0.465347,0.443396,0.452381,0.440860,0.442308,0.445946,0.459770,0.453333,0.452055,0.453488,0.450000,0.435644,0.434343,0.447059,0.464286,0.432432,0.450000,0.449787,
1.000000,180.000000,0.431818,0.455556,0.436782,0.462366,0.453608,0.454545,0.438202,0.434343,0.466667,0.463158,0.457831,0.450980,0.465116,0.465347,0.438095,0.452381,0.440860,0.442308,0.445946,0.459770,0.453333,0.452055,0.453488,0.450000,0.435644,0.430000,0.448276,0.464286,0.432432,0.450000,0.449506,
1.000000,190.000000,0.431818,0.455556,0.436782,0.462366,0.453608,0.454545,0.438202,0.434343,0.466667,0.462366,0.457831,0.446602,0.465116,0.465347,0.438095,0.452381,0.446809,0.442308,0.444444,0.459770,0.453333,0.450704,0.452381,0.448980,0.435644,0.430000,0.448276,0.464286,0.430556,0.450000,0.449304,
1.000000,200.000000,0.431818,0.455556,0.436782,0.462366,0.453608,0.454545,0.438202,0.434343,0.466667,0.462366,0.457831,0.450000,0.464286,0.465347,0.438095,0.452381,0.446809,0.441176,0.444444,0.459770,0.453333,0.450704,0.452381,0.448980,0.435644,0.430000,0.448276,0.464286,0.430556,0.450000,0.449352,
1.000000,210.000000,0.431818,0.455556,0.436782,0.462366,0.453608,0.454545,0.448276,0.434343,0.454545,0.462366,0.457831,0.450000,0.464286,0.465347,0.438095,0.452381,0.440860,0.441176,0.450704,0.459770,0.453333,0.450704,0.452381,0.447917,0.435644,0.430000,0.448276,0.464286,0.430556,0.450000,0.449258,
1.000000,220.000000,0.426966,0.455556,0.436782,0.462366,0.453608,0.454545,0.448276,0.434343,0.465909,0.462366,0.457831,0.448980,0.464286,0.465347,0.438095,0.452381,0.439560,0.441176,0.450704,0.459770,0.453333,0.449275,0.452381,0.447917,0.435644,0.430000,0.447059,0.464286,0.430556,0.450000,0.449310,
1.000000,230.000000,0.426966,0.455556,0.436782,0.462366,0.453608,0.454545,0.448276,0.434343,0.464286,0.462366,0.462500,0.448980,0.464286,0.465347,0.438095,0.452381,0.439560,0.441176,0.450704,0.459770,0.453333,0.449275,0.452381,0.447917,0.435644,0.430000,0.447059,0.464286,0.430556,0.448718,0.449369,
